ZipCode,City,State,% age 25-34,% age 35-44,% age 45-54,% age 55-64,% age 65 or older,Median age ,% Bachelor's,% HS diploma,% less than HS diploma,% post grad,% college,Average HH size,Median gross rent,Median value of an owner-occupied home,Median HH income,Median owner cost burden,Median renter cost burden,% Asian,% Black,% Hispanic,% White,Predominant race,Population,Unemployment Rate,Total population of state
00902,SAN JUAN,PR,14.17,7.04,12.3,14.71,30.75,45.0,18.51,22.91,24.92,16.46,20.02,2.27,383.0,350000.0,18444.0,28.1,29.2,0.48,9.22,93.99,81.88,Hispanic,0,11.5,3722381
00907,SAN JUAN,PR,14.51363636,12.66181818,15.73181818,12.78272727,23.75181818,45.09090909,22.54818182,19.38,20.14909091,18.99818182,19.12181818,2.010909091,666.0909091,210772.7273,30657.63636,21.82727273,31.59090909,0.209090909,11.67545455,96.53272727,73.21181818,Hispanic,17458,8.8,3722381
00908,SAN JUAN,PR,8.01,17.21,27.0,10.91,23.59,51.0,16.68,24.21,37.21,9.85,15.66,1.93,417.0,167800.0,17202.0,23.6,30.8,0.0,16.52,97.47,53.68,Hispanic,0,8.8,3722381
00909,SAN JUAN,PR,12.02,13.65222222,14.64333333,14.17111111,22.74111111,43.66666667,19.90555556,20.66888889,23.11222222,15.64777778,19.57777778,2.106666667,532.3333333,178111.1111,23301.77778,19.12222222,31.64444444,0.306666667,12.40444444,97.88555556,59.18555556,Hispanic,6230,15,3722381
00910,SAN JUAN,PR,15.47,10.96,16.07,15.77,18.17,46.0,11.79,17.41,42.1,2.31,27.89,1.73,437.0,116500.0,13537.0,9.0,36.5,0.0,18.71,98.56,42.45,Hispanic,0,15,3722381
00911,SAN JUAN,PR,14.26571429,12.04571429,14.42,14.97428571,22.75285714,46.28571429,27.72428571,16.69142857,16.50285714,19.29285714,20.46142857,1.958571429,711.2857142999999,269500.0,28312.28571,24.21428571,32.67142857,0.421428571,11.23857143,94.10285714,67.90857143,Hispanic,8623,11.3,3722381
00912,SAN JUAN,PR,12.78428571,12.77714286,14.65285714,15.14571429,20.98,43.0,16.34,25.47857143,26.99714286,10.41857143,19.61142857,2.214285714,529.5714286,127342.8571,21349.14286,18.98571429,32.31428571,0.548571429,18.92,98.73857143,43.79714286,Hispanic,6801,17.6,3722381
00913,SAN JUAN,PR,15.05,9.356666667,11.46333333,10.44,15.77,33.0,15.74666667,34.06666667,26.25666667,9.596666667000001,17.87,2.13,556.0,299700.0,20416.5,16.05,32.45,0.0,10.28666667,96.96,57.58666667,Hispanic,9312,46,3722381
00914,SAN JUAN,PR,7.68,18.26,13.48,14.19,24.39,45.0,36.64,7.19,5.95,30.08,20.5,2.17,879.0,444200.0,43472.0,17.9,35.5,1.31,0.0,83.76,82.07,Hispanic,0,11.3,3722381
00915,SAN JUAN,PR,12.60529412,12.59235294,12.69,13.47529412,19.63764706,40.88235294,11.24294118,29.66882353,34.88294118,5.834705882000001,18.25764706,2.381764706,450.0,108329.4118,15981.52941,14.84705882,35.61764706,0.674117647,14.45764706,98.44294118,44.68647059,Hispanic,32820,28.6,3722381
00916,SAN JUAN,PR,11.68,8.1,17.11,12.48,25.92,48.0,12.17,28.2,36.5,7.9,18.35,2.21,442.0,116100.0,13868.0,19.9,34.3,1.26,16.06,98.84,29.96,Hispanic,0,28.6,3722381
00917,SAN JUAN,PR,13.0955,11.1005,12.95,14.3575,23.3335,44.35,17.231,25.366,26.315,10.2915,20.479,2.45,529.1,127950.0,21455.85,17.14,36.61,0.4195,13.967,98.57700000000001,67.4535,Hispanic,21053,14.6,3722381
00918,SAN JUAN,PR,12.72142857,13.01285714,12.74142857,11.16571429,22.09142857,40.42857143,29.35285714,13.66,13.81285714,24.35571429,18.57,1.948333333,652.0,196133.3333,33260.33333,22.0,29.66666667,0.214285714,4.392857143000001,98.19857143,84.79571429,Hispanic,18056,10.2,3722381
00919,SAN JUAN,PR,19.19,16.42,16.08,9.93,20.3,44.0,32.77,8.91,6.07,33.41,17.82,1.56,840.0,156500.0,41250.0,19.4,29.0,0.0,3.81,98.53,87.79,Hispanic,0,10.2,3722381
00920,SAN JUAN,PR,12.3625,11.27,12.538,14.4405,24.4095,45.25,22.435,18.253,20.178,14.7815,23.8465,2.311,643.55,155545.0,29637.45,19.625,34.445,0.381,13.809,98.28299999999999,68.2575,Hispanic,17893,7.1,3722381
00921,SAN JUAN,PR,12.41392857,12.91142857,12.77892857,12.92107143,21.02,41.71428571,20.94142857,22.35928571,19.90428571,12.8925,23.61535714,2.505925926,572.1851852000001,165140.7407,27504.92593,19.73703704,34.12962963,0.250714286,14.58285714,98.37071429,68.7075,Hispanic,37763,10.2,3722381
00922,SAN JUAN,PR,9.83,7.24,6.34,28.99,38.77,61.0,36.55,6.84,5.17,32.72,19.97,1.8,888.0,211400.0,34942.0,18.9,27.6,1.91,1.86,97.12,92.23,Hispanic,0,,3722381
00923,SAN JUAN,PR,12.32214286,11.03785714,12.98357143,13.57071429,20.86785714,41.35714286,16.01785714,23.01428571,28.87714286,8.315714286,24.19571429,2.428461538,479.6153846,121776.9231,20142.84615,17.60769231,41.54615385,0.265714286,13.86928571,98.60642857,72.35428571,Hispanic,29086,22,3722381
00924,SAN JUAN,PR,12.9097561,11.3995122,12.64073171,12.40756098,21.3897561,40.80487805,20.99170732,21.85512195,19.72682927,12.36609756,24.68097561,2.446666667,530.8205128000001,145800.0,26410.89744,19.01794872,35.2974359,0.440731707,14.03926829,98.48341463,67.97487805,Hispanic,56691,22.2,3722381
00925,SAN JUAN,PR,10.56,12.99833333,12.97333333,10.445,18.205,37.0,20.44333333,16.50833333,28.60666667,12.41666667,21.56833333,2.126666667,526.0,138266.6667,17109.16667,19.7,39.15,1.206666667,12.45166667,97.72166667,62.04166667,Hispanic,8696,26.5,3722381
00926,SAN JUAN,PR,12.10441176,12.00088235,13.49588235,12.52323529,20.77823529,41.70588235,24.30283582,20.80477612,18.03298507,13.6941791,23.52820896,2.56671875,619.53125,164179.6875,31169.23438,17.9640625,34.8953125,0.373088235,9.4225,98.72058824,72.35647059,Hispanic,108862,8.8,3722381
00927,SAN JUAN,PR,14.63,9.969166667,12.19416667,13.79,21.28166667,43.91666667,31.89545455,10.44545455,7.87,27.96090909,20.76818182,2.240909091,687.1818182,234109.0909,38566.36364,19.04545455,30.9,0.724166667,5.56,96.93166667,84.97583333,Hispanic,14936,10.7,3722381
00928,SAN JUAN,PR,10.59,13.66,16.07,12.54,17.13,41.0,5.89,27.34,46.72,5.14,13.1,2.47,384.0,145600.0,11711.0,19.1,36.0,0.66,11.92,99.91,55.44,Hispanic,0,26.5,3722381
00929,SAN JUAN,PR,11.41,13.61,12.12,7.57,18.32,35.0,15.38,23.29,22.61,6.52,32.26,2.25,422.0,114600.0,14468.0,23.3,34.8,1.18,15.17,98.68,60.37,Hispanic,0,22.2,3722381
00931,SAN JUAN,PR,10.59,13.66,16.07,12.54,17.13,41.0,5.89,27.34,46.72,5.14,13.1,2.47,384.0,145600.0,11711.0,19.1,36.0,0.66,11.92,99.91,55.44,Hispanic,0,26.5,3722381
00934,FORT BUCHANAN,PR,20.235,17.9,10.32,9.455,19.12,41.5,18.59,21.485,24.55,16.535,16.03,2.59,655.0,203100.0,38816.0,16.2,35.2,0.03,7.41,98.14,66.715,Hispanic,288,0,3722381
00935,SAN JUAN,PR,8.54,12.11,10.49,15.31,33.1,54.0,21.89,20.95,24.66,11.94,23.45,2.27,715.0,134500.0,29835.0,22.9,30.8,0.0,9.24,99.08,78.28,Hispanic,0,-,3722381
00940,SAN JUAN,PR,15.47,10.96,16.07,15.77,18.17,46.0,11.79,17.41,42.1,2.31,27.89,1.73,437.0,116500.0,13537.0,9.0,36.5,0.0,18.71,98.56,42.45,Hispanic,0,15,3722381
00949,TOA BAJA,PR,12.70454545,13.47909091,13.34242424,12.61969697,18.15969697,40.42424242,19.47545455,27.3530303,21.08151515,6.75,25.6230303,2.963333333,631.6666667000001,130612.1212,27901.81818,18.60909091,34.93939394,0.08151515200000001,10.98030303,99.09333333,64.65787879,Hispanic,82278,18.1,3722381
00950,TOA BAJA,PR,16.81,8.8,11.6,17.43,15.8,40.0,20.0,23.45,18.13,6.81,33.87,2.66,679.0,132000.0,19067.0,21.6,47.7,0.0,10.57,100.0,65.64,Hispanic,9,-,3722381
00951,TOA BAJA,PR,16.81,8.8,11.6,17.43,15.8,40.0,20.0,23.45,18.13,6.81,33.87,2.66,679.0,132000.0,19067.0,21.6,47.7,0.0,10.57,100.0,65.64,Hispanic,35,-,3722381
00952,SABANA SECA,PR,13.2225,11.3625,13.895,12.835,19.6325,43.0,13.005,29.6025,27.66,3.34,26.3175,3.015,470.0,117075.0,20728.75,15.975,37.925,0.0,14.1375,99.525,57.2975,Hispanic,10008,21.5,3722381
00953,TOA ALTA,PR,14.32333333,12.38714286,13.67761905,12.84857143,16.62857143,39.42857143,21.55666667,26.03,20.47047619,5.62047619,25.93238095,3.08,623.6842105000001,127878.9474,28144.63158,19.12631579,35.61578947,0.024285714,6.684761905,99.42333333,70.86095238,Hispanic,73014,13.9,3722381
00954,TOA ALTA,PR,12.02,19.2,12.8,10.28,16.58,42.0,13.5,34.22,18.96,3.38,26.3,3.59,542.0,111000.0,19375.0,18.5,51.0,0.0,12.96,98.83,76.69,Hispanic,0,13.9,3722381
00956,BAYAMON,PR,12.70843137,12.04196078,12.30372549,12.52117647,20.63745098,40.56862745,20.4145098,24.36058824,20.17764706,8.95372549,26.05862745,2.621632653,617.5510204,148293.8776,27481.16327,18.21020408,33.11836735,0.230980392,8.369019608,99.43117647,66.7945098,Hispanic,79304,17.6,3722381
00957,BAYAMON,PR,12.51552239,11.94074627,12.51567164,12.75313433,21.09358209,41.0,21.85268657,22.92358209,18.51014925,9.876865672000001,26.46925373,2.6225,588.3125,140309.375,28011.92188,17.9546875,34.8796875,0.228955224,8.27358209,99.08089552,68.81179104,Hispanic,45680,15.4,3722381
00958,BAYAMON,PR,13.08,13.39,8.03,8.03,16.22,32.0,19.01,25.05,17.94,2.72,30.83,2.83,504.0,128000.0,23227.0,17.6,36.5,0.0,12.45,100.0,65.53,Hispanic,0,15.4,3722381
00959,BAYAMON,PR,13.12739726,11.77630137,12.91794521,12.82931507,21.52972603,41.89041096,22.5269863,22.09479452,18.33917808,11.05684932,26.07589041,2.533888889,631.6666667000001,151140.2778,28553.65278,18.59583333,33.73611111,0.275342466,8.744246575,98.83424658,69.33876712,Hispanic,50560,11.6,3722381
00960,BAYAMON,PR,11.1,12.01,16.48,17.12,27.72,52.0,20.93,22.88,14.51,10.16,31.25,2.16,612.0,134300.0,23799.0,20.5,45.0,0.0,11.49,99.62,67.4,Hispanic,1779,-,3722381
00961,BAYAMON,PR,12.293125,11.94020833,13.043125,13.47333333,20.59166667,41.6875,20.11416667,23.41,21.848125,9.560416667,25.00645833,2.590652174,618.9565217,147217.3913,29304.84783,17.50217391,34.54130435,0.335,9.602291667000001,99.05291667,65.778125,Hispanic,32429,11.6,3722381
00962,CATANO,PR,12.64285714,11.79428571,13.97342857,13.31428571,18.40542857,39.51428571,16.844,24.85514286,26.23942857,8.736571429,23.31971429,2.499677419,582.9677419,138174.1935,23420.48387,18.28064516,35.54838710000001,0.357428571,11.20171429,98.35428571,64.40628571,Hispanic,22491,30.7,3722381
00963,CATANO,PR,12.74,10.07,9.81,16.27,21.61,40.0,9.68,40.48,30.21,1.65,16.91,2.74,523.0,86200.0,14114.0,19.6,34.5,0.0,11.05,98.76,46.07,Hispanic,0,30.7,3722381
00965,GUAYNABO,PR,11.03833333,9.955,15.32166667,14.25,24.15333333,45.66666667,21.82833333,21.48333333,19.66666667,14.77,21.28333333,2.612,705.8,180940.0,35296.4,16.76,35.64,0.16,6.196666667000001,99.14833333,73.04333333,Hispanic,9134,20,3722381
00966,GUAYNABO,PR,12.66545455,11.70454545,13.16545455,14.36454545,23.28,45.27272727,31.43,14.26090909,12.17363636,20.61454545,21.05181818,2.533,760.9,209640.0,42150.6,19.16,31.77,0.173636364,4.69,98.79272727,81.02909091,Hispanic,16676,8.8,3722381
00968,GUAYNABO,PR,11.59,11.2225,12.57875,14.60875,27.91,47.5,29.0425,15.57625,12.8025,19.96375,22.82125,2.255,804.5,211283.3333,39389.66667,20.71666667,34.16666667,0.31125,5.37875,98.70875,81.0925,Hispanic,3478,8.2,3722381
00969,GUAYNABO,PR,12.44666667,12.195,13.41291667,13.64208333,21.99125,43.5,28.955,17.07375,14.41041667,17.95083333,21.73125,2.689,706.4,186625.0,35522.5,18.625,32.045,0.121666667,6.2075,98.7375,78.05166667,Hispanic,42219,7.6,3722381
00970,GUAYNABO,PR,16.67,11.98,9.79,11.27,10.61,29.0,33.55,15.79,11.87,21.72,14.47,2.7,399.0,181300.0,40966.0,21.9,32.6,0.0,1.36,98.93,79.64,Hispanic,0,7.6,3722381
00971,GUAYNABO,PR,11.80333333,13.52333333,13.21666667,12.33833333,22.05,41.66666667,32.81666667,13.12333333,11.92833333,24.705,18.74666667,2.655,858.1666667000002,220150.0,46534.66667,18.83333333,28.45,0.0,4.871666667,99.17666667,81.18833333,Hispanic,30986,14.3,3722381
00975,SAN JUAN,PR,8.9,17.81,11.36,17.81,21.86,43.0,8.96,25.0,43.41,0.0,22.08,2.48,433.0,90400.0,13682.0,9.0,36.4,0.0,22.71,99.71,64.05,Hispanic,0,14.6,3722381
00976,TRUJILLO ALTO,PR,12.64638298,12.03042553,13.67787234,13.54808511,21.16148936,43.25531915,23.45148936,21.80340426,17.16787234,12.60446809,24.77234043,2.551489362,620.7234043,159217.0213,31543.91489,18.21489362,32.14468085,0.260851064,9.92,98.99425532,71.88319149,Hispanic,65136,7.5,3722381
00977,TRUJILLO ALTO,PR,12.74,10.07,9.81,16.27,21.61,40.0,9.68,40.48,30.21,1.65,16.91,2.74,523.0,86200.0,14114.0,19.6,34.5,0.0,11.05,98.76,46.07,Hispanic,0,20,3722381
00979,CAROLINA,PR,11.26888889,13.09111111,15.00444444,15.51777778,23.29666667,47.22222222,27.09888889,21.12777778,14.50111111,14.78,23.79222222,2.272222222,928.2222222000001,174922.2222,38638.55556,19.07777778,29.75555556,1.99,17.03111111,93.80222222,64.24666667,Hispanic,17030,6.4,3722381
00982,CAROLINA,PR,12.64444444,11.10555556,12.08222222,12.39888889,22.17,41.11111111,24.65555556,24.32,14.98888889,9.606666667,26.95444444,2.428888889,646.0,158511.1111,29044.0,19.81111111,30.9,0.05111111099999999,23.05444444,98.76666667,55.69111111,Hispanic,16428,15.1,3722381
00983,CAROLINA,PR,13.61461538,11.60538462,12.77538462,12.03153846,22.07307692,42.23076923,22.02615385,26.44384615,17.34384615,8.296923077,26.71769231,2.505384615,582.6153846,137076.9231,27841.23077,19.72307692,29.92307692,0.486923077,26.63461538,98.73769231,52.44153846,Hispanic,39234,14.6,3722381
00984,CAROLINA,PR,13.36,9.0,9.1,9.5,15.44,28.0,25.41,28.93,13.95,9.24,22.98,2.79,330.0,165600.0,17260.0,15.8,24.6,0.0,34.12,98.66,41.49,Hispanic,0,14.6,3722381
00985,CAROLINA,PR,11.10666667,13.11,13.39166667,11.47222222,22.38722222,41.83333333,18.73333333,28.31333333,18.10222222,6.205555556,28.3,2.562352941,582.6470588,135723.5294,28153.94118,19.10588235,28.48235294,0.231111111,26.57055556,99.57111111,52.06,Hispanic,36553,17.6,3722381
00986,CAROLINA,PR,10.8,16.41,8.12,10.64,19.42,37.0,10.81,35.05,24.36,2.98,29.91,2.74,448.0,94800.0,23140.0,18.0,29.5,0.0,32.79,100.0,41.52,Hispanic,0,17.6,3722381
00987,CAROLINA,PR,12.20882353,13.53176471,14.13235294,11.81352941,18.98294118,40.94117647,22.96176471,25.36235294,17.14176471,8.068823529,26.85882353,2.623125,633.9375,139112.5,30878.5625,19.54375,31.05,0.126470588,23.35176471,99.26235294,54.51941176,Hispanic,63661,13.7,3722381
00988,CAROLINA,PR,14.23,10.35,12.59,10.37,25.23,44.0,20.75,28.27,19.49,6.52,28.25,2.61,589.0,132700.0,35195.0,19.4,27.5,0.0,20.96,100.0,47.12,Hispanic,0,,3722381
01001,AGAWAM,MA,12.958,11.848,14.524,15.322,20.282,45.0,20.024,29.276,8.312000000000001,10.81,32.624,2.442,1047.6,215020.0,64169.8,19.68,33.42,2.99,1.176,7.114,93.69,White,16769,4.6,6529888
01002,AMHERST,MA,7.978888888999999,6.041111111,6.771111111000001,8.913333332999999,11.18333333,30.11111111,23.75125,11.6,4.85875,39.41625,17.435,2.068,1316.4,350100.0,67898.0,18.64,38.78,9.972222222000001,5.168888889,5.714444444,80.27111111,White,29049,7.2,6529888
01003,AMHERST,MA,10.5125,5.525,6.9825,8.215,13.825,28.75,26.21,15.2075,6.81,29.86,22.6175,1.77,1254.333333,361233.3333,53306.0,19.46666667,40.43333333,9.3075,4.485,5.72,82.075,White,10372,18,6529888
01004,AMHERST,MA,11.28,4.59,9.4,7.92,17.95,24.0,28.24,11.3,5.35,40.2,16.04,1.45,1371.0,344800.0,50326.0,21.3,38.1,9.12,2.02,3.42,85.34,White,0,7.2,6529888
01005,BARRE,MA,9.913333332999999,8.783333333,17.89666667,20.41666667,15.62,47.0,17.56333333,33.17333333,5.58,13.41,30.24,2.593333333,1114.666667,257566.6667,75138.0,19.63333333,27.0,0.56,1.13,1.936666667,96.65,White,5079,5.3,6529888
01007,BELCHERTOWN,MA,9.016666667,11.31,15.62333333,16.28,17.77,46.33333333,26.07666667,20.85,4.643333333,26.41,23.23666667,2.656666667,1199.666667,291233.3333,98453.0,17.63333333,28.36666667,2.043333333,0.433333333,2.433333333,95.85666667,White,14649,4.5,6529888
01008,BLANDFORD,MA,9.72,11.835,15.545,18.375,21.7,48.5,18.125,33.6,7.02,14.28,27.9,2.4,895.5,254600.0,75855.5,17.9,32.0,0.315,0.5,1.365,97.42,White,1263,7.9,6529888
01009,BONDSVILLE,MA,20.71,8.5,8.8,22.47,21.3,47.0,20.74,28.5,6.97,10.21,36.89,2.69,990.0,196500.0,61136.0,24.1,30.9,1.95,0.0,3.65,98.05,White,741,9.7,6529888
01010,BRIMFIELD,MA,11.14,10.9925,18.4275,15.765,16.33,45.25,18.7925,32.8,6.7175,10.4725,31.955,2.455,918.0,224900.0,72559.5,19.95,29.825,0.8325,0.76,2.5175,97.345,White,3609,7.6,6529888
01011,CHESTER,MA,9.606666667,10.40666667,15.11,20.75,21.44333333,50.0,17.9,32.57666667,5.503333333,14.90333333,29.0,2.556666667,1008.0,254166.6667,72533.66667,19.33333333,26.8,0.6166666670000001,1.056666667,2.25,95.69666667,White,1370,5.9,6529888
01012,CHESTERFIELD,MA,11.29,13.21,11.37,18.08,18.01,44.0,18.87,28.62,8.92,17.3,23.61,2.29,1164.0,245100.0,74010.0,22.1,51.0,0.0,0.0,2.07,98.16,White,661,8.9,6529888
01013,CHICOPEE,MA,14.344,12.811,13.692,11.625,15.358,37.6,11.367,35.841,16.581,6.709,31.168,2.477,932.0,167390.0,44854.8,21.2,33.25,1.823,4.931999999999999,28.57,81.5,White,23188,8.7,6529888
01014,CHICOPEE,MA,16.6,14.51,11.98,15.81,12.52,38.0,10.51,32.77,19.2,6.3,34.1,2.26,873.0,157500.0,27285.0,20.2,33.0,3.77,6.4,29.79,76.41,White,0,8.7,6529888
01020,CHICOPEE,MA,13.52181818,11.60545455,14.58727273,13.11909091,18.00090909,41.36363636,11.53909091,36.12090909,14.59636364,6.302727272999999,32.68363636,2.467,960.3,168380.0,48788.2,20.87,33.31,1.872727273,5.004545455,22.52454545,84.77272727,White,29668,7.3,6529888
01021,CHICOPEE,MA,12.36,14.53,13.18,12.67,14.11,36.0,10.54,31.64,13.69,6.68,38.4,2.25,888.0,186900.0,41481.0,21.7,30.9,0.0,2.99,20.89,90.59,White,0,7.3,6529888
01022,CHICOPEE,MA,11.58333333,11.48,13.40666667,15.61333333,22.99666667,48.0,14.61,35.59,11.5,6.373333333,33.39666667,2.62,911.0,162050.0,47385.0,21.1,31.9,2.373333333,5.34,11.4,87.05333333,White,2451,11.1,6529888
01026,CUMMINGTON,MA,9.276666667,10.57,15.49,20.28,19.51333333,49.0,19.44,30.06666667,5.806666667000001,15.33333333,27.49,2.59,989.5,249300.0,69322.5,21.25,40.4,0.666666667,0.58,1.746666667,96.57333333,White,946,4.6,6529888
01027,EASTHAMPTON,MA,11.73142857,12.74714286,14.61285714,17.30142857,19.11285714,46.0,21.47,27.08571429,4.634285714,19.37285714,27.19857143,2.378571429,1028.571429,282000.0,75223.28571,20.2,31.81428571,2.614285714,1.477142857,4.522857143,93.60142857,White,17660,6.5,6529888
01028,EAST LONGMEADOW,MA,11.12166667,10.14833333,15.02833333,15.41333333,21.28833333,45.16666667,22.18166667,24.675,8.275,16.30833333,29.36666667,2.651666667,1165.0,237900.0,78205.5,19.65,34.78333333,4.698333333,4.938333333,5.771666667000001,87.495,White,15720,5,6529888
01029,EAST OTIS,MA,8.15,12.71,15.72,17.98,25.08,51.0,18.69,31.1,7.37,17.94,27.49,2.28,700.0,264200.0,74597.0,17.0,34.0,0.37,0.49,1.07,97.41,White,789,9.2,6529888
01030,FEEDING HILLS,MA,11.355,12.3225,15.02,16.7675,19.7575,45.5,21.92,29.7525,8.5425,11.215,30.3175,2.4175,773.0,236750.0,72844.25,18.15,29.325,2.33,1.3825,8.575,94.6075,White,11669,3.6,6529888
01031,GILBERTVILLE,MA,13.19,7.06,15.34,17.28,17.65,45.0,18.54,33.64,7.15,10.75,29.37,2.36,693.0,239100.0,68096.0,18.5,38.4,0.16,0.68,1.85,98.17,White,1308,6.1,6529888
01032,GOSHEN,MA,9.725,8.655,17.485,18.745,22.465,50.0,23.96,20.455,2.53,27.105,25.55,2.16,1042.5,292150.0,79777.5,19.3,29.75,0.36,0.13,2.065,98.08,White,570,5.2,6529888
01033,GRANBY,MA,10.83333333,10.76,15.93666667,15.03666667,20.99333333,45.66666667,24.34333333,25.24666667,5.803333332999999,18.19666667,28.07666667,2.426666667,931.3333332999998,233733.3333,78174.66667,19.36666667,36.36666667,1.876666667,3.413333333,5.45,91.84333333,White,6227,4.4,6529888
01034,GRANVILLE,MA,11.29,10.96,15.37,18.77,18.32,46.0,17.56,36.1,6.67,10.62,28.31,2.52,1091.0,245000.0,77114.0,18.8,30.0,0.26,0.51,1.66,97.43,White,2021,4.7,6529888
01035,HADLEY,MA,14.6,8.78,12.49,14.69,28.08,47.0,27.21,26.79,3.7,21.53,24.78,2.11,1174.0,329900.0,64276.0,21.0,35.3,1.28,7.3,5.11,88.34,White,5250,1.2,6529888
01036,HAMPDEN,MA,6.22,8.77,16.61,19.48,23.71,49.0,18.34,29.84,6.48,17.48,27.93,2.59,1105.0,282900.0,85943.0,18.6,30.9,0.48,0.21,3.22,97.67,White,5109,6.1,6529888
01037,HARDWICK,MA,13.19,7.06,15.34,17.28,17.65,45.0,18.54,33.64,7.15,10.75,29.37,2.36,693.0,239100.0,68096.0,18.5,38.4,0.16,0.68,1.85,98.17,White,838,6.6,6529888
01038,HATFIELD,MA,10.69,9.9,13.67,21.26,22.78,52.0,23.04,35.66,2.63,16.03,24.64,2.08,1117.0,297700.0,64619.0,21.0,30.8,0.73,1.72,0.57,96.76,White,2545,1.3,6529888
01039,HAYDENVILLE,MA,14.17,9.826666667000001,14.08666667,18.11666667,19.50666667,45.33333333,21.69,26.17333333,4.23,24.22,23.73333333,2.203333333,1195.666667,299466.6667,68834.0,19.03333333,33.16666667,2.826666667,1.426666667,2.983333333,93.43,White,1336,6.9,6529888
01040,HOLYOKE,MA,16.74833333,12.05833333,12.1525,10.83833333,14.0075,35.16666667,12.41666667,29.50416667,24.08,8.619166667,24.94333333,2.519166667,840.6666667000002,167858.3333,41038.83333,23.73333333,29.90833333,1.779166667,4.301666667,52.94916667,83.85333333,White,39880,10.2,6529888
01041,HOLYOKE,MA,24.905,9.25,11.475,9.32,18.52,35.0,9.795,34.46,27.285,4.67,22.62,2.71,781.0,130700.0,32027.0,22.55,30.85,3.365,7.12,61.715,82.81,White,0,10.2,6529888
01050,HUNTINGTON,MA,9.843333333,10.58666667,15.77666667,19.11333333,19.93666667,47.66666667,19.42666667,33.13333333,5.426666667,11.66333333,30.41333333,2.713333333,951.0,234633.3333,67210.0,20.2,27.8,0.56,1.346666667,1.423333333,94.58,White,2530,1.7,6529888
01053,LEEDS,MA,9.47,11.94,12.1,17.96,23.43,47.0,21.53,22.4,3.89,31.55,21.31,2.35,969.0,289400.0,73125.0,21.8,28.4,3.55,2.02,3.28,93.09,White,1685,3.6,6529888
01054,LEVERETT,MA,12.67333333,12.3,13.36333333,17.23333333,19.42,44.33333333,21.48666667,23.20666667,5.806666667000001,27.24,22.39333333,2.243333333,1099.666667,276766.6667,69395.66667,19.33333333,31.5,3.74,1.026666667,3.4,91.16666667,White,1851,3.6,6529888
01056,LUDLOW,MA,13.108,10.546,14.236,17.736,18.92,46.2,16.436,34.302,14.96,7.218,27.282,2.4425,1028.75,221475.0,71000.0,20.775,25.375,0.6759999999999999,1.314,6.064,94.448,White,21103,5.4,6529888
01057,MONSON,MA,10.62,10.0475,17.2575,17.1625,18.3325,46.5,16.645,30.67,7.3125,12.8125,33.115,2.515,975.0,242750.0,80023.5,18.775,29.65,0.505,0.8375,1.975,97.015,White,8534,6.6,6529888
01059,NORTH AMHERST,MA,15.31,8.56,5.98,9.85,9.24,24.0,21.11,11.2,4.09,49.16,12.47,1.75,1218.0,409000.0,45316.0,16.1,47.9,11.69,2.62,8.24,80.5,White,0,7.2,6529888
01060,NORTHAMPTON,MA,13.57285714,11.20571429,11.13,12.78285714,14.54428571,38.28571429,27.04714286,15.15857143,5.171428571,33.60857143,19.04857143,1.973333333,1159.5,343166.6667,62481.5,19.36666667,33.23333333,5.388571429,3.064285714,9.335714286,85.73142857,White,15284,5.4,6529888
01061,NORTHAMPTON,MA,20.94,21.06,11.17,10.79,8.7,34.0,33.53,11.58,2.54,28.72,21.44,1.83,1268.0,339300.0,68092.0,17.8,29.3,1.85,2.64,6.1,88.78,White,0,5.4,6529888
01062,FLORENCE,MA,13.24833333,11.385,12.915,16.02333333,19.31833333,43.5,24.71333333,17.58333333,5.496666667,32.825,19.535,2.06,1109.666667,334850.0,63320.33332999999,20.03333333,33.08333333,4.561666667,2.135,9.121666667000001,88.515,White,11150,6.6,6529888
